line,16809,total,0.108232,total0,0.0902228,false,0.0192479,over,0.108232,false0,0.0160452,over0,0.0902228,overaggr,0.101017,overcuckoo,0.00721476,over_uai,0.0466081,over_uai,0.0815797,over_avg_utai,0.0466081,over_avg_utai,0.0815797,over_slid_utai,0,over_slid_utai,0,over_ai,0.0991265,over_ai,0.156268,reward,4.18849e-11,reward,4.18849e-11,countIP,2.86078e+07,countIP0,2.81429e+07,keysum,2.58139e+07,pktSum,1.70967e+08,aggrSum,2.60765e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,1
line,33328,total,0.13576,total0,0.0603212,false,0.022321,over,0.13576,false0,0.00991775,over0,0.0603212,overaggr,0.129279,overcuckoo,0.00648102,over_uai,0.049097,over_uai,0.0858697,over_avg_utai,0.0515352,over_avg_utai,0.0904955,over_slid_utai,0,over_slid_utai,0,over_ai,0.119069,over_ai,0.229238,reward,4.18849e-11,reward,4.18849e-11,countIP,2.80371e+07,countIP0,2.61749e+07,keysum,2.46858e+07,pktSum,1.74828e+08,aggrSum,3.19135e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,2.00001
line,49997,total,0.100162,total0,0.0629066,false,0.0196666,over,0.100162,false0,0.0123515,over0,0.0629066,overaggr,0.0951245,overcuckoo,0.0050378,over_uai,0.0486403,over_uai,0.0812724,over_avg_utai,0.0478109,over_avg_utai,0.0715876,over_slid_utai,0,over_slid_utai,0,over_ai,0.101827,over_ai,0.0880645,reward,4.18849e-11,reward,4.18849e-11,countIP,3.18472e+07,countIP0,3.07688e+07,keysum,2.89478e+07,pktSum,1.76379e+08,aggrSum,2.75364e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,3.00001
line,66567,total,0.139458,total0,0.0643228,false,0.0264684,over,0.139458,false0,0.0122081,over0,0.0643228,overaggr,0.134158,overcuckoo,0.00530018,over_uai,0.0543833,over_uai,0.0751173,over_avg_utai,0.0733637,over_avg_utai,0.0574842,over_slid_utai,0,over_slid_utai,0,over_ai,0.145978,over_ai,0.0962028,reward,4.18849e-11,reward,4.18849e-11,countIP,3.09154e+07,countIP0,2.88768e+07,keysum,2.71317e+07,pktSum,1.70085e+08,aggrSum,3.63993e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,4.00002
line,82994,total,0.115191,total0,0.0693914,false,0.0227376,over,0.115191,false0,0.0136972,over0,0.0693914,overaggr,0.107328,overcuckoo,0.00786329,over_uai,0.0551162,over_uai,0.0747352,over_avg_utai,0.0581861,over_avg_utai,0.0731738,over_slid_utai,0,over_slid_utai,0,over_ai,0.118901,over_ai,0.0945673,reward,4.18849e-11,reward,4.18849e-11,countIP,3.05348e+07,countIP0,2.92808e+07,keysum,2.73808e+07,pktSum,1.66094e+08,aggrSum,2.93871e+06,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,5.00003
line,99472,total,0.0282073,total0,0.0839537,false,0.00478311,over,0.0282073,false0,0.014236,over0,0.0839537,overaggr,0.0277976,overcuckoo,0.000409631,over_uai,0.0112297,over_uai,0.0127349,over_avg_utai,0.0112297,over_avg_utai,0.0127349,over_slid_utai,0.0597093,over_slid_utai,0.0809632,over_ai,0.0221893,over_ai,0.0622119,reward,0,reward,0,countIP,2.50456e+07,countIP0,2.64035e+07,keysum,2.43585e+07,pktSum,1.68007e+08,aggrSum,677108,blackkey_num,2989690,feedback,55,feedsumportion,0.940532,finger0,11,finger,15,time,287016,runTime,6.00003
line,116011,total,0.0220826,total0,0.0777699,false,0.00451311,over,0.0220826,false0,0.0158941,over0,0.0777699,overaggr,0.0217445,overcuckoo,0.000338156,over_uai,0.01113,over_uai,0.00981726,over_avg_utai,0.0110359,over_avg_utai,0.00712715,over_slid_utai,0.0597093,over_slid_utai,0.0809632,over_ai,0.0205386,over_ai,0.0314807,reward,0,reward,0,countIP,2.88802e+07,countIP0,3.04537e+07,keysum,2.82562e+07,pktSum,1.66514e+08,aggrSum,614416,blackkey_num,2781795,feedback,55,feedsumportion,0.940532,finger0,11,finger,15,time,287016,runTime,7.00003
line,132032,total,0.0152926,total0,0.0768361,false,0.00299359,over,0.0152926,false0,0.015041,over0,0.076836,overaggr,0.0149738,overcuckoo,0.000318768,over_uai,0.00935626,over_uai,0.00895566,over_avg_utai,0.00599275,over_avg_utai,0.00763937,over_slid_utai,0.0597093,over_slid_utai,0.0809632,over_ai,0.00942154,over_ai,0.0530551,reward,0,reward,0,countIP,2.96209e+07,countIP0,3.14164e+07,keysum,2.91747e+07,pktSum,1.78212e+08,aggrSum,436856,blackkey_num,2336364,feedback,55,feedsumportion,0.940532,finger0,11,finger,15,time,287016,runTime,8.00003
line,147792,total,0.0156935,total0,0.0863,false,0.00342235,over,0.0156935,false0,0.0188198,over0,0.0863,overaggr,0.0154667,overcuckoo,0.000226877,over_uai,0.0087299,over_uai,0.00802046,over_avg_utai,0.00709576,over_avg_utai,0.00568392,over_slid_utai,0.0597093,over_slid_utai,0.0809632,over_ai,0.0131181,over_ai,0.0301307,reward,0,reward,0,countIP,3.20229e+07,countIP0,3.4249e+07,keysum,3.15281e+07,pktSum,1.76103e+08,aggrSum,487635,blackkey_num,2353697,feedback,55,feedsumportion,0.940532,finger0,11,finger,15,time,287016,runTime,9.00004
line,164010,total,0.0260744,total0,0.13071,false,0.00503491,over,0.0260744,false0,0.0252398,over0,0.13071,overaggr,0.0254593,overcuckoo,0.000615153,over_uai,0.00943176,over_uai,0.00797257,over_avg_utai,0.0122903,over_avg_utai,0.00779612,over_slid_utai,0.0597093,over_slid_utai,0.0809632,over_ai,0.0253734,over_ai,0.0292849,reward,0,reward,0,countIP,2.82959e+07,countIP0,3.11814e+07,keysum,2.75768e+07,pktSum,1.7039e+08,aggrSum,702085,blackkey_num,2715442,feedback,55,feedsumportion,0.940532,finger0,11,finger,15,time,287016,runTime,10
